TABLE S2: P. falciparum functional gene groups																																																
Bozdech & Llinas et al.																																																

This table contains all of the ORFs, the corresponding oligonucleotides, and the expression data																																																
for the P. falciparum functional groups including transcription machinery, cytoplasmic translation																																																
machinery, the glycolytic pathway, ribonucleotied synthesis, deoxyribonucleotide synthesis, DNA																																																
replication machinery, the TCA cycle, the proteaseome, the plastid genome, merozoite invasion,																																																
actin myosin motility, early ring transcripts, mitochondrial genes and the organellar translational group.																																																

Transcription machinery																																																
oligo_ID	ORF_ID	Manual annotation	TP 1	TP 2	TP 3	TP 4	TP 5	TP 6	TP 7	TP 8	TP 9	TP 10	TP 11	TP 12	TP 13	TP 14	TP 15	TP 16	TP 17	TP 18	TP 19	TP 20	TP 21	TP 22	TP 24	TP 25	TP 26	TP 27	TP 28	TP 30	TP 31	TP 32	TP 33	TP 34	TP 35	TP 36	TP 37	TP 38	TP 39	TP 40	TP 41	TP 42	TP 43	TP 44	TP 45	TP 46	TP 47	TP 48
d16785_24	PFD1055w	ribosomal protein S19s	1.218	1.208814836	1.515006904	1.682467344	2.183450831	2.596253	2.017	2.783908522	2.807221263	2.754631817	2.193	2.862717066	1.950721087	1.91	2.226584789	2.057061124	1.963007649	1.631	1.649894915	1.353	1.514160786	1.700448082	0.743379841	1.253129925	0.91476181	0.716	0.466800237	0.49215766	0.422	0.499515893	0.702526809	0.404678375	0.480918	0.379228606	0.36431754	0.362573638	0.412102212	0.374169895	0.346882913	0.465321288	0.701687965	0.784957649	0.700393476	0.362167301	0.560182456	0.558029352
d17715_17	PFD0565c	RNA helicase, putative	0.485	0.672984434	0.915543726	1.118271496	0.819555145	1.286077568	1.019	1.782127684	1.395151219	2.148828778	2.405	1.609471698	1.926515116	1.899	1.846928951	1.972956381	1.95314322	1.545	1.99286912	2.69	2.223865652	2.298130396	1.853036551	1.562613797	1.561488472	1.632	1.041771651	0.840881377	0.826	0.560450839	0.437086089	0.464722103	0.376077879	0.324283553	0.411452972	0.352502141	0.26034394	0.41481456	 	0.264594455	0.446749425	0.521549025	0.67857795	0.954700472	1.067493763	0.829656702
d17715_56	PFD0455w	ribosomal processing protein, putative	1.708	1.537751953	1.239170018	1.915229756	1.61719053	1.71476999	1.151	1.452937324	1.648933297	1.684842096	1.241	1.664970701	1.922243434	1.149	1.250928125	1.110883042	1.389778727	1.182	1.137489853	1.245	1.246628093	1.084059097	1.290990955	0.856478684	0.838531619	0.867	0.812115945	0.699240334	0.753	0.632670018	0.714720209	0.525588362	0.499192878	0.497737561	0.525363606	0.489840674	0.656746988	0.643141863	0.73698401	1.006241031	1.195783122	1.18138759	1.225114498	1.837196748	1.788807382	1.489972464
d33539_37	PFD0770c	ribosomal protein L15	0.815	1.010057839	0.91219013	1.392779251	1.289612095	1.410372937	1.388	1.966853234	2.2658193	2.571195286	1.901	2.537467	2.995852066	1.818	1.966465795	1.711297304	1.67803726	1.384	1.538037604	1.575	1.477932367	1.314152673	1.558030318	1.064400676	1.045090705	1.034	0.886171638	0.684896967	0.824	0.501020484	0.598414025	0.388228026	0.392429081	0.335057083	0.322092073	0.271930222	0.307441334	0.23789077	0.258171865	0.394936567	0.404259674	0.495208151	0.551129268	0.990229562	1.12540027	0.886482447
d49176_14	PFD0245c	ATP-dependant RNA helicae-like protein	0.943	0.894987918	1.382538131	1.326998668	1.673207679	1.724916578	1.321	1.912382881	2.078410863	2.233610317	1.68	1.876641445	2.342289153	1.521	1.579233723	1.600325776	1.725166961	1.285	1.337352518	1.478	1.354384263	1.287027884	1.340609708	1.117980602	0.967221177	0.951	0.754702006	0.685793417	0.596	0.512304719	0.545888662	0.46307709	0.435711717	0.419090704	0.460552383	0.419340224	0.49583093	0.465022657	0.45265376	0.490086279	0.643416255	0.682228283	0.859991329	1.218303195	1.059940764	1.129696924
e10359_4	NULL	#N/A	0.809	0.884527016	0.949080094	1.424404697	1.166617917	1.279735818	1.302	1.921856004	2.338700325	2.349221691	1.783	2.228995723	2.555871719	1.522	1.633951256	1.686766731	1.674749117	1.235	1.241944792	1.566	1.680439811	1.256161671	1.358652998	1.20834673	1.232797174	1.044	1.026794097	0.833709666	0.822	0.66276131	0.878861939	0.527233375	0.498231054	0.366300364	0.353515694	0.300313528	0.311366125	0.266581119	0.258171865	0.327158654	0.437037497	0.517597908	0.548832891	0.816022502	0.816985199	0.846704425
e13810_1	MAL6P1.201	leucyl-tRNA synthetase, cytoplasmic, putative	0.676	0.634627816	0.929796663	1.252362882	1.108165272	1.27212599	1.183	1.500302799	1.729623058	1.976182404	1.622	1.578495589	2.26967107	1.674	1.874708641	1.686766731	1.690093741	1.685	1.335707482	1.667	1.371105063	1.441358948	1.543595729	1.168361673	1.117222506	1.395	1.110002717	1.036310088	0.899	0.889198537	0.687519531	0.55190891	0.554979393	0.442792508	0.427164782	0.402859598	0.359771783	0.43394146	0.318449881	0.350620241	0.420041561	0.453062807	0.716468079	0.778201244	0.90510378	0.818291553
e15509_4	PFE0185c	60S ribosomal subunit protein L31, putative	0.97	1.372702275	1.437873178	1.979745417	2.252863429	2.045801818	1.765	2.505635933	2.71611975	2.794710436	2.685	2.644593107	2.104500616	1.904	2.20301424	2.13766148	1.80408187	1.635	1.569291834	1.734	1.409191324	1.714478168	0.813748329	1.350693308	0.945089885	0.696	0.549176782	0.471539033	0.418	0.543900601	0.814143177	0.641563236	0.566521391	0.461107515	0.526345581	0.415677857	0.231562198	0.381342496	0.227464203	0.278932096	0.468601307	0.590035282	0.462718955	0.250995677	0.298344373	0.51597826
e19278_2	PFE1085w	DEAD-box subfamily ATP-dependant helicase, putative	0.951	1.107692877	1.672627954	2.104981675	1.428437145	1.729989797	1.993	2.079346378	2.652349125	2.319933413	1.85	2.099928192	2.111620029	1.696	1.568290197	1.940248997	1.516919298	1.67	1.783136626	1.404	1.752896538	1.141114827	1.144841088	1.137973082	1.153288308	1.257	0.866201533	1.016587858	0.851	0.730466805	0.713782212	0.550263897	0.440520892	0.316742076	0.380029351	0.421171408	0.329681777	0.396883077	0.350294866	0.55004365	0.587572609	0.377991342	0.854250404	0.99252173	0.956716108	1.039912164
e23098_1	PFE1390w	RNA helicase-1	1.218	1.709775611	1.722094057	2.979105639	2.716831419	1.628524214	1.577	1.436359464	2.087520952	1.811243626	1.76	1.592692908	1.886646368	1.29	1.382250344	1.290773727	1.40402726	1.574	1.482108998	1.25	1.200181487	1.044774765	1.494879071	0.972435169	0.851646509	1.116	1.005159842	0.907219512	0.995	0.749273862	0.706278629	0.594679783	0.505925758	0.470803705	0.473318209	0.333274753	0.365004837	0.375365347	0.237700096	0.393633124	0.671338097	0.617693182	0.876065931	0.903125998	1.044834689	1.031956519
e248_3	PFE1405c	eukaryotic translation initiation factor 3, subunit 6	1.331	1.771378785	1.727124552	2.635022009	2.286960818	1.487740505	1.689	1.928960741	2.199445504	1.979265516	1.787	1.641738542	1.694422041	1.381	1.405820994	1.407585855	1.588161961	1.383	1.594788729	1.2	1.525307949	1.242131473	0.920203183	1.053204925	0.953286667	0.97	0.817108446	0.668760645	0.647	0.695861784	0.895745099	0.714767288	0.545360985	0.562378804	0.546967298	0.537451341	0.600491788	0.603692649	0.431044668	0.540919704	0.772099521	0.724373666	0.771580982	0.785077818	0.869856348	1.101283983
e263_8	PFE0350c	60S ribosomal subunit protein L4/L1, putative	0.799	1.056550674	1.397629516	1.540785903	1.756015726	1.368518354	1.603	2.022507639	1.958677729	2.723802166	1.981	2.649755741	3.166717983	1.809	1.66509824	1.94492142	1.842443234	1.561	1.450032249	1.429	1.48443498	1.513380149	1.488563978	1.073997143	0.948368558	1.096	0.997671115	0.843570728	0.87	0.58151476	0.743796713	0.40056577	0.406856636	0.366300364	0.341731814	0.310384998	0.313982633	0.253431369	0.263858464	0.328462097	0.367839883	0.489940008	0.491423612	0.70599698	0.964269108	0.817154983
e27247_3	PFE0715w	asparagine -- tRNA ligase, putative	0.608	0.628816212	0.823318614	0.781777997	0.634455078	1.147830469	0.626	1.085854541	0.678053923	1.231645754	0.993	1.022214594	1.715780281	1.112	1.15496193	1.121396135	1.349225181	1.035	1.200820831	1.388	1.466785203	1.510574109	1.673506817	1.52102936	1.645915348	1.252	1.333833895	1.546396971	1.288	0.813217901	0.777563033	0.610307601	0.723300647	0.645335021	0.702121394	0.635419465	0.523304408	0.54989827	0.548188714	0.564381291	0.729609806	0.709886144	0.734839024	1.287069207	0.921468676	0.963765557
e27723_18	PFE0885w	eukaryotic translation initiation factor 3 subunit, putative	1.036	1.025168038	1.239170018	1.76342819	1.450356905	1.226466417	1.307	1.65660912	1.827231645	1.822034151	1.648	1.49460164	1.86813586	1.423	1.678567111	1.397072693	1.42704413	1.442	1.359559438	1.387	1.440775082	1.090606448	1.177318753	0.913257368	0.863941682	1.032	0.791313765	0.745856399	0.68	0.664265901	0.548702485	0.399743263	0.378001554	0.351217409	0.343695794	0.357080087	0.330990021	0.337111548	0.312763282	0.447073396	0.560864781	0.536036508	0.684318874	0.803415371	0.789290767	0.895574594
e29615_2	PFE1005w	40S ribosomal subunit protein S9, putative	0.74	0.999596937	0.999384746	1.321938531	1.388250943	1.614572635	1.382	2.58615741	2.019845804	2.995103349	2.106	2.862717066	3.09267595	1.767	1.562397459	1.804746895	2.045210702	1.268	1.547907335	1.362	1.819779739	1.483449208	1.484955385	1.192352745	1.291814084	0.968	0.901149092	0.733305933	0.729	0.425039893	0.683767711	0.397275719	0.448215567	0.356604174	0.318164113	0.311300603	0.290433946	0.230718187	0.276369004	0.363654477	0.421255574	0.611107934	0.501757289	0.759863623	0.756561051	0.792151682
e29615_3	PFE1005w	40S ribosomal subunit protein S9, putative	0.846	0.869416886	1.159521044	1.39910431	1.458881216	1.658963828	1.688	2.455902072	2.610702737	2.797793548	2.233	2.596838208	2.80362757	1.848	1.808205734	1.892356026	1.868748247	1.289	1.518298044	1.503	1.542028749	1.281415804	1.335196817	1.168361673	1.204108436	1.069	1.044267926	0.749442255	0.782	0.522084406	0.755052172	0.407145919	0.448215567	0.424477469	0.379047375	0.30306029	0.321832215	0.248649653	0.261583835	0.375385232	0.438251475	0.599254582	0.539647419	0.810292013	0.77040823	0.835339276
e3215_1	PFE0810c	40S ribosomal subunit protein S14, putative	1.014	1.094907291	1.324687836	1.310553485	1.734095966	2.115559406	1.725	2.176445714	2.790302438	2.549614604	2.232	2.534885683	2.564415083	1.984	2.107889693	1.677421744	1.501574805	1.678	1.871142078	1.548	1.653500713	1.371208403	0.848932546	1.031612969	0.881154964	0.791	0.659844184	0.5593923	0.47	0.488231659	0.607793546	0.404678375	0.387619905	0.281189402	0.298524342	0.313131787	0.277351329	0.255822236	0.258171865	0.306303934	0.474671266	0.555792134	0.522424645	0.412595656	0.725090081	0.642131537
e70_4	NULL	#N/A	0.654	0.941480823	0.858531881	1.111946437	1.072850063	1.251832812	1.241	1.979878796	1.806408451	2.401632023	1.828	2.159299247	2.772302186	1.508	1.949629631	1.747509076	1.843539325	1.589	1.471416748	1.529	1.476074525	1.435746869	1.355946499	1.165962556	1.145911244	1.127	0.950242179	0.787990105	0.875	0.644706526	0.612483306	0.427708824	0.429940689	0.350140037	0.367263525	0.322287678	0.28127612	0.254626802	0.257034542	0.397543414	0.446749425	0.511012699	0.548832891	0.837798376	0.984410541	0.758056167
f11919_1	MAL6P1.201	leucyl-tRNA synthetase, cytoplasmic, putative	0.615	0.573024747	0.940696002	0.971529992	1.058236937	1.202368326	1.147	1.559509783	1.2506906	1.746501397	1.479	1.822433024	2.473286492	1.531	1.639843893	1.363197272	1.554184701	1.769	1.465659315	1.576	1.394328476	1.421716782	1.614866366	1.331500469	1.286896073	1.347	1.079215584	1.142989029	1.008	0.776356015	0.72878949	0.531346005	0.54055181	0.478345182	0.476264194	0.449554687	0.313982633	0.448286625	0.303664695	0.396239971	0.458889343	0.421453751	0.58787126	0.852697676	0.795585021	0.831929704
f15196_1	PF08_0096	RNA helicase, putative	0.809	0.900799522	1.000223096	1.143571732	1.34806474	1.404031339	0.995	1.415044972	1.041157616	1.834366048	1.285	1.337139317	2.087413888	1.3	1.738335633	1.641209972	2.137278052	1.825	2.375322249	2.315	2.40129184	2.057748045	2.046098778	1.5994	1.591816644	1.329	1.109170592	0.935906355	0.763	0.626651742	0.470852382	0.351214748	0.350108297	0.2693385	0.350569709	0.315878549	0.291742209	0.306030351	0.268407758	0.261987628	0.522016999	0.526817208	0.609686787	0.868743061	0.740196155	0.728506725
f19787_1	PFI0645w	EF-1B	0.511	0.590459595	0.729416704	0.85388379	0.919411814	1.17319694	0.884	1.695685665	1.210345719	1.996221714	1.233	1.950209973	2.665510818	1.289	1.218939393	1.609670763	1.709822337	1.112	1.339819878	1.447	1.59683581	1.520862884	1.647344138	1.531425469	1.657390999	1.148	1.18572251	1.064100426	1.092	0.549918878	0.730665372	0.458141954	0.546322866	0.429864234	0.378065371	0.385463393	0.300900035	0.29885775	0.261583835	0.32585525	0.338704064	0.454379833	0.393827792	0.82404516	0.699913365	0.730779796
f19787_2	PFI0645w	EF-1B	0.672	0.739236766	0.72354781	0.979120048	0.976646711	1.085682784	1.067	1.613980136	1.81291568	2.333806866	1.585	1.947628502	2.451928252	1.654	1.883126723	1.566450215	1.749279792	1.691	1.539682543	1.822	1.809561441	1.620008874	1.90536191	1.406672255	1.416405349	1.401	1.071726758	0.99596923	1.074	0.857602609	0.948270518	0.629225493	0.618460554	0.451411326	0.467426299	0.429411721	0.341456131	0.309616633	0.300252742	0.308910782	0.366625869	0.488622942	0.484534482	0.665883485	0.670960111	0.629629887
f20560_1	PF07_0071	queuine tRNA-ribosyltransferase; putative	1.214	1.211139588	1.085740914	1.295373374	1.165400169	1.169391951	1.195	1.579640082	1.581258148	2.084086365	1.782	1.640447961	1.943601674	1.602	1.876392338	1.540751606	2.08905226	1.715	1.889236504	1.689	1.532739428	1.319764752	1.327979523	1.047606954	0.822138054	0.849	0.644034555	0.502915173	0.44	0.411498794	0.466162649	0.502557888	0.566521391	0.534367575	0.535183476	0.587808798	0.694686615	0.777030121	0.577759086	0.68299259	1.018540111	1.040463998	0.941512512	0.821752992	0.970563362	0.923987535
f21981_2	PF08_0075	60S ribosomal protein L13, putative	0.632	1.242522225	0.955787388	1.519280582	1.686603128	1.150367154	1.213	2.312621454	1.143971924	2.43400323	1.74	2.159299247	3.259270525	1.553	1.146543848	1.685598555	1.858883818	1.063	1.23372	1.368	1.232694111	1.634974344	1.32166443	1.144370695	1.218042946	0.868	1.035114949	0.725237772	0.72	0.389682599	0.607793546	0.351214748	0.443406392	0.397543613	0.333875924	0.26277433	0.243336552	0.265385685	0.233150803	0.302393663	0.373909842	0.516280842	0.454681654	0.979914667	0.926504034	0.901257168
f23916_1	PFI0165c	DEAD/DEAH box helicase, putative	1.283	1.247171453	1.650829275	2.06576625	1.673207679	1.809894125	1.696	1.670818734	1.750446252	2.091793778	1.924	1.759190071	2.506035826	1.619	1.951313328	1.483513648	1.505958909	1.692	1.311033105	1.446	1.215973311	0.940952079	1.351435703	0.880469661	0.820498717	1.068	0.927775898	0.898254901	0.839	0.914776099	0.555268183	0.494332726	0.454948418	0.485886659	0.481174129	0.457795	0.412102212	0.52957592	0.532266222	0.750770464	0.920206714	0.889004041	1.449010691	1.68361941	1.926020574	1.62521782
f35531_1	MAL6P1.73	translation initiation factor IF-2, putative	0.81	0.994947639	1.031244316	1.235917699	1.097205392	1.345688568	1.041	1.400835217	1.25199203	1.888317937	1.374	1.495892375	2.46901481	1.361	1.729917551	1.543087818	1.551992649	1.565	1.502670978	1.527	1.372034039	1.238390161	1.378500477	1.125977594	1.129517679	1.173	1.00016739	0.98431532	0.879	0.835786369	0.618111008	0.497622801	0.533818987	0.412626567	0.488048045	0.471528837	0.380703962	0.46263179	0.316175235	0.434039199	0.53294294	0.565011434	0.871473178	1.158706132	1.296602074	1.005816649
f36380_5	PFD0245c	ATP-dependant RNA helicae-like protein	0.897	0.90893581	1.312111698	1.176462099	1.915542716	1.90628649	1.321	2.075793939	1.307954229	2.326099269	1.589	2.226414406	2.15860819	1.585	1.2627135	1.649386783	1.857787857	1.194	1.369429169	1.394	1.81234826	1.435746869	1.073570452	1.080394661	1.155747363	0.79	0.862873133	0.720755466	0.631	0.534873232	0.571213402	0.636628149	0.593452796	0.677655675	0.675607767	0.599711424	0.549469603	0.712476895	0.548188714	0.447073396	0.6069965	0.892955119	0.602797623	0.96272313	0.965528004	 
f45228_1	MAL6P1.201	leucyl-tRNA synthetase, cytoplasmic, putative	0.551	0.610219022	0.897098744	0.881714095	1.116689583	1.042559896	0.991	1.670818734	0.944850536	1.928396556	1.367	1.778550177	2.480405905	1.284	1.282075109	1.531406619	1.688997649	1.4	1.271554083	1.214	1.4101203	1.418910743	1.551715226	1.339497462	1.315584811	1.061	1.350475599	1.187812193	1.003	0.786888021	0.640621925	0.500912875	0.538628162	0.649644446	0.599994669	0.520970715	0.361080027	0.490126706	0.371903958	0.374081828	0.473457253	0.586084126	0.552277473	0.744964323	0.715019439	0.829656702
f48181_1	MAL7P1.113	DEAD box helicase, putative	1.134	1.258794662	1.828572205	1.949385044	1.888751963	1.926579667	1.673	2.193023574	1.795996854	2.785461651	2.187	2.076696033	2.719618392	1.862	1.797262207	1.603830163	1.906013519	1.841	1.801231247	1.445	1.272638214	1.013908552	1.236861406	0.941246937	0.935253766	0.838	0.738892378	0.550427688	0.489	0.403975971	0.327345603	0.315024	0.287588959	0.294117644	0.331911944	0.295735583	0.308749598	0.358629314	0.366217358	0.48356918	0.674980101	0.700666883	0.832434877	1.195381237	1.234919105	1.105830057
f48181_2	MAL7P1.113	DEAD box helicase, putative	1.099	1.243684601	1.622323302	1.855774081	1.891187459	2.106681198	1.634	1.99408841	1.816820048	2.532658222	2.099	2.440666467	3.101219314	1.798	2.16513277	1.863153028	2.079187831	1.965	1.730497995	1.495	1.424054282	1.230907426	1.269339071	0.986829774	0.880335247	0.809	0.762190783	0.614076472	0.588	0.413755659	0.331097395	0.286235908	0.264504906	0.258564954	0.369227475	0.313131787	0.289125682	0.306030351	0.311625942	0.39232972	0.564506749	0.615059091	0.831286638	1.062433757	1.145541703	1.208116467
f59212_1	PF08_0042	ATP-dependent RNA helicase prh1, putative	1.781	1.567972351	1.688557689	1.840593969	1.664683368	2.203073562	1.8	2.144473906	2.269723513	2.29218669	2.284	1.863734707	1.986318153	1.553	1.673516322	1.482345611	1.47198178	1.305	1.403150856	1.142	1.026470983	0.990525074	0.966213342	0.746919812	0.700825561	0.654	0.6240645	0.504708127	0.54	0.460397187	0.438961999	0.402210807	0.390505405	0.386770083	0.444840573	0.407437543	0.435650919	0.577393185	0.524304976	0.759894449	1.047675929	0.966709598	0.970217203	1.716856332	1.659147114	1.541115635
f7828_1	MAL7P1.81	eukaryotic translation initiation factor 3 37.28 kDa subunit, putative	0.853	0.961240319	1.167905136	1.302963354	1.629368304	1.633597432	1.282	1.945538742	1.543516128	2.401632023	1.65	1.765643439	2.42487438	1.542	1.46390582	1.738164089	1.911493714	1.502	1.650717335	1.732	1.918246698	1.755633156	1.303621247	1.604198234	1.573783645	1.28	1.338826347	1.069479129	0.861	0.681568412	0.721285851	0.481994983	0.437635393	0.390002136	0.395741161	0.379969842	0.286509155	0.36699733	0.297978096	0.380598926	0.497737126	0.608473882	0.693504312	0.736941665	0.891256601	0.867161721
i12816_1	PFI0165c	DEAD/DEAH box helicase, putative	1.601	1.925967491	1.904029033	2.540145974	1.78280648	1.915164698	1.73	1.753708315	1.992515381	2.438627714	2.024	1.650773382	2.057512455	1.628	1.642369338	1.454310651	1.548704506	1.699	1.512540709	1.452	1.01996848	1.155144913	1.326175226	0.93884782	0.820498717	1.009	0.852056104	0.70282619	0.709	0.792153979	0.534633203	0.588099633	0.483803528	0.509588431	0.539111436	0.51364598	0.478823522	0.533162238	0.456065713	0.660834485	1.056173916	1.051000285	1.31811753	1.399386829	1.477874669	1.39450513
i1904_1	PFI0860c	ATP-dependant RNA helicase, putative	1.466	1.445928519	1.769045012	1.905109631	2.184668652	2.049606807	1.946	1.856728335	2.319178483	2.014719651	2.325	1.534612589	1.413916771	1.696	1.561555711	1.149431096	1.293327143	1.506	1.495268606	1.253	1.020897346	1.024197327	0.872388727	1.120379718	0.748366917	1.015	0.678982163	0.619455228	0.562	0.586780718	0.608731487	0.504202901	0.369345027	0.367377704	0.413416952	0.30306029	0.235486989	0.371779028	0.293428803	0.404060513	0.571790686	0.667740839	0.763543715	0.501991355	0.696136827	0.618264738
i3340_6	PFI0415c	ribosomal RNA methyltransferase, putative	1.118	1.355267462	1.831925802	2.349129133	1.982519818	1.534668458	1.695	1.823572475	2.044573211	2.04863223	1.683	1.597855696	1.841081988	1.726	1.627216771	1.574627166	1.839155091	1.924	1.803698704	1.576	1.633064229	1.452582995	1.172807957	1.124378214	1.008205186	0.9	0.758030357	0.650831422	0.55	0.47469056	0.470852382	0.440046617	0.350108297	0.421245417	0.467426299	0.381801026	0.370237853	0.406446544	0.326411128	0.443163145	0.557222777	0.696715726	0.872621349	0.817168586	1.027210973	0.977403776
i5222_1	PFI0680c	hypothetical protein	1.011	0.963564934	0.674920056	1.128391621	0.785457757	0.952509055	1.123	1.174664877	1.780379536	1.990055857	2.002	1.624959752	1.752801128	1.801	1.683618	1.84563123	1.64406	1.79	2.133513203	1.865	1.764043812	1.894063589	1.676213316	1.554616805	1.268863074	1.509	1.279748258	1.000451642	0.969	0.776356015	0.750362411	0.605372513	0.549208337	0.433096319	0.520453612	0.320456495	0.329681777	0.467413524	0.410572883	0.650407096	0.729609806	0.592669334	0.710727154	0.687659427	0.596688747	0.745554517
i6032_1	PFI0165c	DEAD/DEAH box helicase, putative	1.457	1.502882326	1.900675436	1.746983006	1.888751963	2.175170557	1.649	1.95264362	1.801202575	2.279854793	1.756	2.152845878	2.342289153	1.582	1.920166244	1.516221032	1.567337143	1.711	1.306098289	1.144	0.997674043	1.202847252	1.317153634	0.958040563	0.921319158	1.027	0.946913878	0.749442255	0.702	0.73498049	0.499928942	0.46307709	0.465528621	0.522516705	0.478228145	0.444061163	0.388553505	0.494908439	0.547051408	0.667351584	0.912922705	0.994367459	1.07125757	1.073894736	1.32177879	1.31494895
